Unidades territoriales;Indicadores de renta media;Periodo;Total
2990101014 Torremolinos sección 01014;Renta media por hogar;2015;23.212
2990101015 Torremolinos sección 01015;Renta media por persona ;2017;10.817
2990101015 Torremolinos sección 01015;Renta media por persona ;2016;10.670
2990101015 Torremolinos sección 01015;Renta media por persona ;2015;10.032
2990101015 Torremolinos sección 01015;Renta media por hogar;2017;26.253
2990101015 Torremolinos sección 01015;Renta media por hogar;2016;26.181
2990101015 Torremolinos sección 01015;Renta media por hogar;2015;24.780
2990101016 Torremolinos sección 01016;Renta media por persona ;2017;12.841
2990101016 Torremolinos sección 01016;Renta media por persona ;2016;11.991
2990101016 Torremolinos sección 01016;Renta media por persona ;2015;12.542
2990101016 Torremolinos sección 01016;Renta media por hogar;2017;24.194
2990101016 Torremolinos sección 01016;Renta media por hogar;2016;22.406
2990101016 Torremolinos sección 01016;Renta media por hogar;2015;23.191
2990101017 Torremolinos sección 01017;Renta media por persona ;2017;8.259
2990101017 Torremolinos sección 01017;Renta media por persona ;2016;7.778
2990101017 Torremolinos sección 01017;Renta media por persona ;2015;7.626
2990101017 Torremolinos sección 01017;Renta media por hogar;2017;17.529
2990101017 Torremolinos sección 01017;Renta media por hogar;2016;17.307
2990101017 Torremolinos sección 01017;Renta media por hogar;2015;17.242
2990101018 Torremolinos sección 01018;Renta media por persona ;2017;7.994
2990101018 Torremolinos sección 01018;Renta media por persona ;2016;7.657
2990101018 Torremolinos sección 01018;Renta media por persona ;2015;7.602
2990101018 Torremolinos sección 01018;Renta media por hogar;2017;20.116
2990101018 Torremolinos sección 01018;Renta media por hogar;2016;19.389
2990101018 Torremolinos sección 01018;Renta media por hogar;2015;19.132
2990101019 Torremolinos sección 01019;Renta media por persona ;2017;9.262
2990101019 Torremolinos sección 01019;Renta media por persona ;2016;8.653
2990101019 Torremolinos sección 01019;Renta media por persona ;2015;8.571
2990101019 Torremolinos sección 01019;Renta media por hogar;2017;23.407
2990101019 Torremolinos sección 01019;Renta media por hogar;2016;22.188
2990101019 Torremolinos sección 01019;Renta media por hogar;2015;22.240
2990101020 Torremolinos sección 01020;Renta media por persona ;2017;7.307
2990101020 Torremolinos sección 01020;Renta media por persona ;2016;6.928
2990101020 Torremolinos sección 01020;Renta media por persona ;2015;6.796
2990101020 Torremolinos sección 01020;Renta media por hogar;2017;16.597
2990101020 Torremolinos sección 01020;Renta media por hogar;2016;16.030
2990101020 Torremolinos sección 01020;Renta media por hogar;2015;16.009
2990101021 Torremolinos sección 01021;Renta media por persona ;2017;14.084
2990101021 Torremolinos sección 01021;Renta media por persona ;2016;13.456
2990101021 Torremolinos sección 01021;Renta media por persona ;2015;13.681
2990101021 Torremolinos sección 01021;Renta media por hogar;2017;30.504
2990101021 Torremolinos sección 01021;Renta media por hogar;2016;29.710
2990101021 Torremolinos sección 01021;Renta media por hogar;2015;30.213
2990101022 Torremolinos sección 01022;Renta media por persona ;2017;11.188
2990101022 Torremolinos sección 01022;Renta media por persona ;2016;10.786
2990101022 Torremolinos sección 01022;Renta media por persona ;2015;11.288
2990101022 Torremolinos sección 01022;Renta media por hogar;2017;21.745
2990101022 Torremolinos sección 01022;Renta media por hogar;2016;21.052
2990101022 Torremolinos sección 01022;Renta media por hogar;2015;21.961
2990101023 Torremolinos sección 01023;Renta media por persona ;2017;10.412
2990101023 Torremolinos sección 01023;Renta media por persona ;2016;9.931
2990101023 Torremolinos sección 01023;Renta media por persona ;2015;9.989
2990101023 Torremolinos sección 01023;Renta media por hogar;2017;20.342
2990101023 Torremolinos sección 01023;Renta media por hogar;2016;19.942
2990101023 Torremolinos sección 01023;Renta media por hogar;2015;20.418
2990101024 Torremolinos sección 01024;Renta media por persona ;2017;12.424
2990101024 Torremolinos sección 01024;Renta media por persona ;2016;12.164
2990101024 Torremolinos sección 01024;Renta media por persona ;2015;11.613
2990101024 Torremolinos sección 01024;Renta media por hogar;2017;38.487
2990101024 Torremolinos sección 01024;Renta media por hogar;2016;37.607
2990101024 Torremolinos sección 01024;Renta media por hogar;2015;36.189
2990101025 Torremolinos sección 01025;Renta media por persona ;2017;8.088
2990101025 Torremolinos sección 01025;Renta media por persona ;2016;7.528
2990101025 Torremolinos sección 01025;Renta media por persona ;2015;7.794
2990101025 Torremolinos sección 01025;Renta media por hogar;2017;17.378
2990101025 Torremolinos sección 01025;Renta media por hogar;2016;16.731
2990101025 Torremolinos sección 01025;Renta media por hogar;2015;17.182
2990101026 Torremolinos sección 01026;Renta media por persona ;2017;8.444
2990101026 Torremolinos sección 01026;Renta media por persona ;2016;8.095
2990101026 Torremolinos sección 01026;Renta media por persona ;2015;8.443
2990101026 Torremolinos sección 01026;Renta media por hogar;2017;19.876
2990101026 Torremolinos sección 01026;Renta media por hogar;2016;19.431
2990101026 Torremolinos sección 01026;Renta media por hogar;2015;20.739
2990101027 Torremolinos sección 01027;Renta media por persona ;2017;7.196
2990101027 Torremolinos sección 01027;Renta media por persona ;2016;6.432
2990101027 Torremolinos sección 01027;Renta media por persona ;2015;6.806
2990101027 Torremolinos sección 01027;Renta media por hogar;2017;15.939
2990101027 Torremolinos sección 01027;Renta media por hogar;2016;14.668
2990101027 Torremolinos sección 01027;Renta media por hogar;2015;15.279
2990101028 Torremolinos sección 01028;Renta media por persona ;2017;10.245
2990101028 Torremolinos sección 01028;Renta media por persona ;2016;9.593
2990101028 Torremolinos sección 01028;Renta media por persona ;2015;9.650
2990101028 Torremolinos sección 01028;Renta media por hogar;2017;24.433
2990101028 Torremolinos sección 01028;Renta media por hogar;2016;23.365
2990101028 Torremolinos sección 01028;Renta media por hogar;2015;23.539
2990101029 Torremolinos sección 01029;Renta media por persona ;2017;6.730
2990101029 Torremolinos sección 01029;Renta media por persona ;2016;6.397
2990101029 Torremolinos sección 01029;Renta media por persona ;2015;6.123
2990101029 Torremolinos sección 01029;Renta media por hogar;2017;14.876
2990101029 Torremolinos sección 01029;Renta media por hogar;2016;14.289
2990101029 Torremolinos sección 01029;Renta media por hogar;2015;13.606
2990101030 Torremolinos sección 01030;Renta media por persona ;2017;9.789
2990101030 Torremolinos sección 01030;Renta media por persona ;2016;9.153
2990101030 Torremolinos sección 01030;Renta media por persona ;2015;9.345
2990101030 Torremolinos sección 01030;Renta media por hogar;2017;26.183
2990101030 Torremolinos sección 01030;Renta media por hogar;2016;24.397
2990101030 Torremolinos sección 01030;Renta media por hogar;2015;24.573
2990101031 Torremolinos sección 01031;Renta media por persona ;2017;8.629
2990101031 Torremolinos sección 01031;Renta media por persona ;2016;8.394
2990101031 Torremolinos sección 01031;Renta media por persona ;2015;8.112
2990101031 Torremolinos sección 01031;Renta media por hogar;2017;24.931
2990101031 Torremolinos sección 01031;Renta media por hogar;2016;24.254
2990101031 Torremolinos sección 01031;Renta media por hogar;2015;23.623
2990101032 Torremolinos sección 01032;Renta media por persona ;2017;7.580
2990101032 Torremolinos sección 01032;Renta media por persona ;2016;7.229
2990101032 Torremolinos sección 01032;Renta media por persona ;2015;7.376
2990101032 Torremolinos sección 01032;Renta media por hogar;2017;15.486
2990101032 Torremolinos sección 01032;Renta media por hogar;2016;15.119
2990101032 Torremolinos sección 01032;Renta media por hogar;2015;15.217
2990101033 Torremolinos sección 01033;Renta media por persona ;2017;8.433
2990101033 Torremolinos sección 01033;Renta media por persona ;2016;8.312
2990101033 Torremolinos sección 01033;Renta media por persona ;2015;8.180
2990101033 Torremolinos sección 01033;Renta media por hogar;2017;22.023
2990101033 Torremolinos sección 01033;Renta media por hogar;2016;22.214
2990101033 Torremolinos sección 01033;Renta media por hogar;2015;22.162
2990101034 Torremolinos sección 01034;Renta media por persona ;2017;11.580
2990101034 Torremolinos sección 01034;Renta media por persona ;2016;11.123
2990101034 Torremolinos sección 01034;Renta media por persona ;2015;10.807
2990101034 Torremolinos sección 01034;Renta media por hogar;2017;32.241
2990101034 Torremolinos sección 01034;Renta media por hogar;2016;30.736
2990101034 Torremolinos sección 01034;Renta media por hogar;2015;29.302
2990101035 Torremolinos sección 01035;Renta media por persona ;2017;14.669
2990101035 Torremolinos sección 01035;Renta media por persona ;2016;13.786
2990101035 Torremolinos sección 01035;Renta media por persona ;2015;13.501
2990101035 Torremolinos sección 01035;Renta media por hogar;2017;31.016
2990101035 Torremolinos sección 01035;Renta media por hogar;2016;29.574
2990101035 Torremolinos sección 01035;Renta media por hogar;2015;28.621
2990101036 Torremolinos sección 01036;Renta media por persona ;2017;9.773
2990101036 Torremolinos sección 01036;Renta media por persona ;2016;9.144
2990101036 Torremolinos sección 01036;Renta media por persona ;2015;9.288
2990101036 Torremolinos sección 01036;Renta media por hogar;2017;22.416
2990101036 Torremolinos sección 01036;Renta media por hogar;2016;21.576
2990101036 Torremolinos sección 01036;Renta media por hogar;2015;21.837
2990101037 Torremolinos sección 01037;Renta media por persona ;2017;11.546
2990101037 Torremolinos sección 01037;Renta media por persona ;2016;11.205
2990101037 Torremolinos sección 01037;Renta media por persona ;2015;11.161
2990101037 Torremolinos sección 01037;Renta media por hogar;2017;33.568
2990101037 Torremolinos sección 01037;Renta media por hogar;2016;32.158
2990101037 Torremolinos sección 01037;Renta media por hogar;2015;31.793
2990101038 Torremolinos sección 01038;Renta media por persona ;2017;13.631
2990101038 Torremolinos sección 01038;Renta media por persona ;2016;13.109
2990101038 Torremolinos sección 01038;Renta media por persona ;2015;13.204
2990101038 Torremolinos sección 01038;Renta media por hogar;2017;33.042
2990101038 Torremolinos sección 01038;Renta media por hogar;2016;32.310
2990101038 Torremolinos sección 01038;Renta media por hogar;2015;32.261
2990101039 Torremolinos sección 01039;Renta media por persona ;2017;10.432
2990101039 Torremolinos sección 01039;Renta media por persona ;2016;10.146
2990101039 Torremolinos sección 01039;Renta media por persona ;2015;9.634
2990101039 Torremolinos sección 01039;Renta media por hogar;2017;31.612
2990101039 Torremolinos sección 01039;Renta media por hogar;2016;30.410
2990101039 Torremolinos sección 01039;Renta media por hogar;2015;28.354
2990101040 Torremolinos sección 01040;Renta media por persona ;2017;12.951
2990101040 Torremolinos sección 01040;Renta media por persona ;2016;12.715
2990101040 Torremolinos sección 01040;Renta media por persona ;2015;12.525
2990101040 Torremolinos sección 01040;Renta media por hogar;2017;32.845
2990101040 Torremolinos sección 01040;Renta media por hogar;2016;32.255
2990101040 Torremolinos sección 01040;Renta media por hogar;2015;31.748
2990101041 Torremolinos sección 01041;Renta media por persona ;2017;16.721
2990101041 Torremolinos sección 01041;Renta media por persona ;2016;16.676
2990101041 Torremolinos sección 01041;Renta media por persona ;2015;15.970
2990101041 Torremolinos sección 01041;Renta media por hogar;2017;40.141
2990101041 Torremolinos sección 01041;Renta media por hogar;2016;40.741
2990101041 Torremolinos sección 01041;Renta media por hogar;2015;38.171
2990101042 Torremolinos sección 01042;Renta media por persona ;2017;12.247
2990101042 Torremolinos sección 01042;Renta media por persona ;2016;11.932
2990101042 Torremolinos sección 01042;Renta media por persona ;2015;11.974
2990101042 Torremolinos sección 01042;Renta media por hogar;2017;31.350
2990101042 Torremolinos sección 01042;Renta media por hogar;2016;30.316
2990101042 Torremolinos sección 01042;Renta media por hogar;2015;29.936
2990101043 Torremolinos sección 01043;Renta media por persona ;2017;10.874
2990101043 Torremolinos sección 01043;Renta media por persona ;2016;10.349
2990101043 Torremolinos sección 01043;Renta media por persona ;2015;10.031
2990101043 Torremolinos sección 01043;Renta media por hogar;2017;33.119
2990101043 Torremolinos sección 01043;Renta media por hogar;2016;31.958
2990101043 Torremolinos sección 01043;Renta media por hogar;2015;30.146
29091 Torrox;Renta media por persona ;2017;7.683
29091 Torrox;Renta media por persona ;2016;7.045
29091 Torrox;Renta media por persona ;2015;7.045
29091 Torrox;Renta media por hogar;2017;18.189
29091 Torrox;Renta media por hogar;2016;16.968
29091 Torrox;Renta media por hogar;2015;16.869
2909101 Torrox distrito 01;Renta media por persona ;2017;7.558
2909101 Torrox distrito 01;Renta media por persona ;2016;6.915
2909101 Torrox distrito 01;Renta media por persona ;2015;7.064
2909101 Torrox distrito 01;Renta media por hogar;2017;17.131
2909101 Torrox distrito 01;Renta media por hogar;2016;15.978
2909101 Torrox distrito 01;Renta media por hogar;2015;15.945
2909101001 Torrox sección 01001;Renta media por persona ;2017;8.052
2909101001 Torrox sección 01001;Renta media por persona ;2016;7.620
2909101001 Torrox sección 01001;Renta media por persona ;2015;7.753
2909101001 Torrox sección 01001;Renta media por hogar;2017;18.649
2909101001 Torrox sección 01001;Renta media por hogar;2016;17.984
2909101001 Torrox sección 01001;Renta media por hogar;2015;18.078
2909101002 Torrox sección 01002;Renta media por persona ;2017;7.104
2909101002 Torrox sección 01002;Renta media por persona ;2016;6.574
2909101002 Torrox sección 01002;Renta media por persona ;2015;6.914
2909101002 Torrox sección 01002;Renta media por hogar;2017;15.804
2909101002 Torrox sección 01002;Renta media por hogar;2016;14.679
2909101002 Torrox sección 01002;Renta media por hogar;2015;14.746
2909101003 Torrox sección 01003;Renta media por persona ;2017;7.224
2909101003 Torrox sección 01003;Renta media por persona ;2016;6.198
2909101003 Torrox sección 01003;Renta media por persona ;2015;6.202
2909101003 Torrox sección 01003;Renta media por hogar;2017;16.135
2909101003 Torrox sección 01003;Renta media por hogar;2016;14.290
2909101003 Torrox sección 01003;Renta media por hogar;2015;13.974
2909102 Torrox distrito 02;Renta media por persona ;2017;7.627
2909102 Torrox distrito 02;Renta media por persona ;2016;7.081
2909102 Torrox distrito 02;Renta media por persona ;2015;7.068
2909102 Torrox distrito 02;Renta media por hogar;2017;17.912
2909102 Torrox distrito 02;Renta media por hogar;2016;16.998
2909102 Torrox distrito 02;Renta media por hogar;2015;16.960
2909102001 Torrox sección 02001;Renta media por persona ;2017;7.697
2909102001 Torrox sección 02001;Renta media por persona ;2016;7.396
2909102001 Torrox sección 02001;Renta media por persona ;2015;7.240
2909102001 Torrox sección 02001;Renta media por hogar;2017;21.237
2909102001 Torrox sección 02001;Renta media por hogar;2016;20.431
2909102001 Torrox sección 02001;Renta media por hogar;2015;20.085
2909102002 Torrox sección 02002;Renta media por persona ;2017;7.503
2909102002 Torrox sección 02002;Renta media por persona ;2016;7.052
2909102002 Torrox sección 02002;Renta media por persona ;2015;7.040
2909102002 Torrox sección 02002;Renta media por hogar;2017;16.899
2909102002 Torrox sección 02002;Renta media por hogar;2016;16.404
2909102002 Torrox sección 02002;Renta media por hogar;2015;16.079
2909102003 Torrox sección 02003;Renta media por persona ;2017;7.752
2909102003 Torrox sección 02003;Renta media por persona ;2016;6.703
2909102003 Torrox sección 02003;Renta media por persona ;2015;6.871
2909102003 Torrox sección 02003;Renta media por hogar;2017;16.097
2909102003 Torrox sección 02003;Renta media por hogar;2016;14.359
2909102003 Torrox sección 02003;Renta media por hogar;2015;14.924
2909103 Torrox distrito 03;Renta media por persona ;2017;7.845
2909103 Torrox distrito 03;Renta media por persona ;2016;7.090
2909103 Torrox distrito 03;Renta media por persona ;2015;7.001
2909103 Torrox distrito 03;Renta media por hogar;2017;19.377
2909103 Torrox distrito 03;Renta media por hogar;2016;17.697
2909103 Torrox distrito 03;Renta media por hogar;2015;17.473
2909103001 Torrox sección 03001;Renta media por persona ;2017;7.717
2909103001 Torrox sección 03001;Renta media por persona ;2016;7.012
2909103001 Torrox sección 03001;Renta media por persona ;2015;6.902
2909103001 Torrox sección 03001;Renta media por hogar;2017;18.932
2909103001 Torrox sección 03001;Renta media por hogar;2016;17.379
2909103001 Torrox sección 03001;Renta media por hogar;2015;17.098
2909103002 Torrox sección 03002;Renta media por persona ;2017;7.987
2909103002 Torrox sección 03002;Renta media por persona ;2016;7.180
2909103002 Torrox sección 03002;Renta media por persona ;2015;7.118
2909103002 Torrox sección 03002;Renta media por hogar;2017;19.880
2909103002 Torrox sección 03002;Renta media por hogar;2016;18.067
2909103002 Torrox sección 03002;Renta media por hogar;2015;17.923
29092 Totalán;Renta media por persona ;2017;6.910
29092 Totalán;Renta media por persona ;2016;6.666
29092 Totalán;Renta media por persona ;2015;6.415
29092 Totalán;Renta media por hogar;2017;17.388
29092 Totalán;Renta media por hogar;2016;16.762
29092 Totalán;Renta media por hogar;2015;14.376
2909201 Totalán distrito 01;Renta media por persona ;2017;6.910
2909201 Totalán distrito 01;Renta media por persona ;2016;6.666
2909201 Totalán distrito 01;Renta media por persona ;2015;6.415
2909201 Totalán distrito 01;Renta media por hogar;2017;17.388
2909201 Totalán distrito 01;Renta media por hogar;2016;16.762
2909201 Totalán distrito 01;Renta media por hogar;2015;14.376
2909201001 Totalán sección 01001;Renta media por persona ;2017;6.910
2909201001 Totalán sección 01001;Renta media por persona ;2016;6.666
2909201001 Totalán sección 01001;Renta media por persona ;2015;6.415
2909201001 Totalán sección 01001;Renta media por hogar;2017;17.388
2909201001 Totalán sección 01001;Renta media por hogar;2016;16.762
2909201001 Totalán sección 01001;Renta media por hogar;2015;14.376
29093 Valle de Abdalajís;Renta media por persona ;2017;7.826
29093 Valle de Abdalajís;Renta media por persona ;2016;7.337
29093 Valle de Abdalajís;Renta media por persona ;2015;7.082
29093 Valle de Abdalajís;Renta media por hogar;2017;18.882
29093 Valle de Abdalajís;Renta media por hogar;2016;18.031
29093 Valle de Abdalajís;Renta media por hogar;2015;17.276
2909301 Valle de Abdalajís distrito 01;Renta media por persona ;2017;7.826
2909301 Valle de Abdalajís distrito 01;Renta media por persona ;2016;7.337
2909301 Valle de Abdalajís distrito 01;Renta media por persona ;2015;7.082
2909301 Valle de Abdalajís distrito 01;Renta media por hogar;2017;18.882
2909301 Valle de Abdalajís distrito 01;Renta media por hogar;2016;18.031
2909301 Valle de Abdalajís distrito 01;Renta media por hogar;2015;17.276
2909301001 Valle de Abdalajís sección 01001;Renta media por persona ;2017;8.010
2909301001 Valle de Abdalajís sección 01001;Renta media por persona ;2016;7.495
2909301001 Valle de Abdalajís sección 01001;Renta media por persona ;2015;7.267
2909301001 Valle de Abdalajís sección 01001;Renta media por hogar;2017;18.639
2909301001 Valle de Abdalajís sección 01001;Renta media por hogar;2016;17.976
2909301001 Valle de Abdalajís sección 01001;Renta media por hogar;2015;17.429
2909301002 Valle de Abdalajís sección 01002;Renta media por persona ;2017;7.690
2909301002 Valle de Abdalajís sección 01002;Renta media por persona ;2016;7.215
2909301002 Valle de Abdalajís sección 01002;Renta media por persona ;2015;6.938
2909301002 Valle de Abdalajís sección 01002;Renta media por hogar;2017;19.074
2909301002 Valle de Abdalajís sección 01002;Renta media por hogar;2016;18.076
2909301002 Valle de Abdalajís sección 01002;Renta media por hogar;2015;17.154
29094 Vélez-Málaga;Renta media por persona ;2017;8.725
29094 Vélez-Málaga;Renta media por persona ;2016;8.198
29094 Vélez-Málaga;Renta media por persona ;2015;8.088
29094 Vélez-Málaga;Renta media por hogar;2017;23.083
29094 Vélez-Málaga;Renta media por hogar;2016;21.998
29094 Vélez-Málaga;Renta media por hogar;2015;21.354
2909401 Vélez-Málaga distrito 01;Renta media por persona ;2017;7.932
2909401 Vélez-Málaga distrito 01;Renta media por persona ;2016;7.485
2909401 Vélez-Málaga distrito 01;Renta media por persona ;2015;7.321
2909401 Vélez-Málaga distrito 01;Renta media por hogar;2017;21.822
2909401 Vélez-Málaga distrito 01;Renta media por hogar;2016;20.775
2909401 Vélez-Málaga distrito 01;Renta media por hogar;2015;20.043
2909401001 Vélez-Málaga sección 01001;Renta media por persona ;2017;5.581
2909401001 Vélez-Málaga sección 01001;Renta media por persona ;2016;5.122
2909401001 Vélez-Málaga sección 01001;Renta media por persona ;2015;5.258
2909401001 Vélez-Málaga sección 01001;Renta media por hogar;2017;15.766
2909401001 Vélez-Málaga sección 01001;Renta media por hogar;2016;14.532
2909401001 Vélez-Málaga sección 01001;Renta media por hogar;2015;15.018
2909401002 Vélez-Málaga sección 01002;Renta media por persona ;2017;5.933
2909401002 Vélez-Málaga sección 01002;Renta media por persona ;2016;5.442
2909401002 Vélez-Málaga sección 01002;Renta media por persona ;2015;5.497
2909401002 Vélez-Málaga sección 01002;Renta media por hogar;2017;16.086
2909401002 Vélez-Málaga sección 01002;Renta media por hogar;2016;14.990
2909401002 Vélez-Málaga sección 01002;Renta media por hogar;2015;14.788
2909401003 Vélez-Málaga sección 01003;Renta media por persona ;2017;6.891
2909401003 Vélez-Málaga sección 01003;Renta media por persona ;2016;7.085
2909401003 Vélez-Málaga sección 01003;Renta media por persona ;2015;6.960
2909401003 Vélez-Málaga sección 01003;Renta media por hogar;2017;19.492
2909401003 Vélez-Málaga sección 01003;Renta media por hogar;2016;20.573
2909401003 Vélez-Málaga sección 01003;Renta media por hogar;2015;19.876
2909401004 Vélez-Málaga sección 01004;Renta media por persona ;2017;10.142
2909401004 Vélez-Málaga sección 01004;Renta media por persona ;2016;9.598
2909401004 Vélez-Málaga sección 01004;Renta media por persona ;2015;9.487
2909401004 Vélez-Málaga sección 01004;Renta media por hogar;2017;27.324
2909401004 Vélez-Málaga sección 01004;Renta media por hogar;2016;25.839
2909401004 Vélez-Málaga sección 01004;Renta media por hogar;2015;25.439
2909401005 Vélez-Málaga sección 01005;Renta media por persona ;2017;6.938
2909401005 Vélez-Málaga sección 01005;Renta media por persona ;2016;6.515
2909401005 Vélez-Málaga sección 01005;Renta media por persona ;2015;6.266
2909401005 Vélez-Málaga sección 01005;Renta media por hogar;2017;19.130
2909401005 Vélez-Málaga sección 01005;Renta media por hogar;2016;18.077
2909401005 Vélez-Málaga sección 01005;Renta media por hogar;2015;17.284
2909401006 Vélez-Málaga sección 01006;Renta media por persona ;2017;7.887
2909401006 Vélez-Málaga sección 01006;Renta media por persona ;2016;7.560
2909401006 Vélez-Málaga sección 01006;Renta media por persona ;2015;7.329
2909401006 Vélez-Málaga sección 01006;Renta media por hogar;2017;21.137
2909401006 Vélez-Málaga sección 01006;Renta media por hogar;2016;20.742
2909401006 Vélez-Málaga sección 01006;Renta media por hogar;2015;20.265
2909401007 Vélez-Málaga sección 01007;Renta media por persona ;2017;8.584
2909401007 Vélez-Málaga sección 01007;Renta media por persona ;2016;7.974
2909401007 Vélez-Málaga sección 01007;Renta media por persona ;2015;7.965
2909401007 Vélez-Málaga sección 01007;Renta media por hogar;2017;22.729
2909401007 Vélez-Málaga sección 01007;Renta media por hogar;2016;21.268
2909401007 Vélez-Málaga sección 01007;Renta media por hogar;2015;20.996
2909401008 Vélez-Málaga sección 01008;Renta media por persona ;2017;7.008
2909401008 Vélez-Málaga sección 01008;Renta media por persona ;2016;6.521
2909401008 Vélez-Málaga sección 01008;Renta media por persona ;2015;6.440
2909401008 Vélez-Málaga sección 01008;Renta media por hogar;2017;19.067
2909401008 Vélez-Málaga sección 01008;Renta media por hogar;2016;17.814
2909401008 Vélez-Málaga sección 01008;Renta media por hogar;2015;17.331
2909401009 Vélez-Málaga sección 01009;Renta media por persona ;2017;8.371
2909401009 Vélez-Málaga sección 01009;Renta media por persona ;2016;7.803
2909401009 Vélez-Málaga sección 01009;Renta media por persona ;2015;7.539
2909401009 Vélez-Málaga sección 01009;Renta media por hogar;2017;22.135
2909401009 Vélez-Málaga sección 01009;Renta media por hogar;2016;21.200
2909401009 Vélez-Málaga sección 01009;Renta media por hogar;2015;20.622
2909401010 Vélez-Málaga sección 01010;Renta media por persona ;2017;8.334
2909401010 Vélez-Málaga sección 01010;Renta media por persona ;2016;7.852
2909401010 Vélez-Málaga sección 01010;Renta media por persona ;2015;7.671
2909401010 Vélez-Málaga sección 01010;Renta media por hogar;2017;23.438
2909401010 Vélez-Málaga sección 01010;Renta media por hogar;2016;22.602
2909401010 Vélez-Málaga sección 01010;Renta media por hogar;2015;21.939
2909401011 Vélez-Málaga sección 01011;Renta media por persona ;2017;5.428
2909401011 Vélez-Málaga sección 01011;Renta media por persona ;2016;4.862
2909401011 Vélez-Málaga sección 01011;Renta media por persona ;2015;4.921
2909401011 Vélez-Málaga sección 01011;Renta media por hogar;2017;15.884
2909401011 Vélez-Málaga sección 01011;Renta media por hogar;2016;14.319
2909401011 Vélez-Málaga sección 01011;Renta media por hogar;2015;14.356
2909401012 Vélez-Málaga sección 01012;Renta media por persona ;2017;8.282
2909401012 Vélez-Málaga sección 01012;Renta media por persona ;2016;7.734
2909401012 Vélez-Málaga sección 01012;Renta media por persona ;2015;7.652
2909401012 Vélez-Málaga sección 01012;Renta media por hogar;2017;21.226
2909401012 Vélez-Málaga sección 01012;Renta media por hogar;2016;20.280
2909401012 Vélez-Málaga sección 01012;Renta media por hogar;2015;19.213
2909401013 Vélez-Málaga sección 01013;Renta media por persona ;2017;7.052
2909401013 Vélez-Málaga sección 01013;Renta media por persona ;2016;6.614
2909401013 Vélez-Málaga sección 01013;Renta media por persona ;2015;6.479
2909401013 Vélez-Málaga sección 01013;Renta media por hogar;2017;20.966
2909401013 Vélez-Málaga sección 01013;Renta media por hogar;2016;19.767
2909401013 Vélez-Málaga sección 01013;Renta media por hogar;2015;18.848
2909401014 Vélez-Málaga sección 01014;Renta media por persona ;2017;9.759
2909401014 Vélez-Málaga sección 01014;Renta media por persona ;2016;9.488
2909401014 Vélez-Málaga sección 01014;Renta media por persona ;2015;9.185
2909401014 Vélez-Málaga sección 01014;Renta media por hogar;2017;30.239
2909401014 Vélez-Málaga sección 01014;Renta media por hogar;2016;29.790
2909401014 Vélez-Málaga sección 01014;Renta media por hogar;2015;27.873
2909401015 Vélez-Málaga sección 01015;Renta media por persona ;2017;8.959
2909401015 Vélez-Málaga sección 01015;Renta media por persona ;2016;7.881
2909401015 Vélez-Málaga sección 01015;Renta media por persona ;2015;7.699
2909401015 Vélez-Málaga sección 01015;Renta media por hogar;2017;22.398
2909401015 Vélez-Málaga sección 01015;Renta media por hogar;2016;20.644
2909401015 Vélez-Málaga sección 01015;Renta media por hogar;2015;20.347
2909401016 Vélez-Málaga sección 01016;Renta media por persona ;2017;10.096
2909401016 Vélez-Málaga sección 01016;Renta media por persona ;2016;9.673
2909401016 Vélez-Málaga sección 01016;Renta media por persona ;2015;9.173
2909401016 Vélez-Málaga sección 01016;Renta media por hogar;2017;25.014
2909401016 Vélez-Málaga sección 01016;Renta media por hogar;2016;23.525
2909401016 Vélez-Málaga sección 01016;Renta media por hogar;2015;21.847
2909401017 Vélez-Málaga sección 01017;Renta media por persona ;2017;9.136
2909401017 Vélez-Málaga sección 01017;Renta media por persona ;2016;9.341
2909401017 Vélez-Málaga sección 01017;Renta media por persona ;2015;9.242
2909401017 Vélez-Málaga sección 01017;Renta media por hogar;2017;24.944
2909401017 Vélez-Málaga sección 01017;Renta media por hogar;2016;25.091
2909401017 Vélez-Málaga sección 01017;Renta media por hogar;2015;23.704
2909402 Vélez-Málaga distrito 02;Renta media por persona ;2017;8.087
2909402 Vélez-Málaga distrito 02;Renta media por persona ;2016;7.595
2909402 Vélez-Málaga distrito 02;Renta media por persona ;2015;7.403
2909402 Vélez-Málaga distrito 02;Renta media por hogar;2017;21.752
2909402 Vélez-Málaga distrito 02;Renta media por hogar;2016;20.746
2909402 Vélez-Málaga distrito 02;Renta media por hogar;2015;19.989
2909402001 Vélez-Málaga sección 02001;Renta media por persona ;2017;9.004
2909402001 Vélez-Málaga sección 02001;Renta media por persona ;2016;8.609
2909402001 Vélez-Málaga sección 02001;Renta media por persona ;2015;8.551
2909402001 Vélez-Málaga sección 02001;Renta media por hogar;2017;25.390
2909402001 Vélez-Málaga sección 02001;Renta media por hogar;2016;24.038
2909402001 Vélez-Málaga sección 02001;Renta media por hogar;2015;23.952
2909402002 Vélez-Málaga sección 02002;Renta media por persona ;2017;10.056
2909402002 Vélez-Málaga sección 02002;Renta media por persona ;2016;9.447
2909402002 Vélez-Málaga sección 02002;Renta media por persona ;2015;9.292
2909402002 Vélez-Málaga sección 02002;Renta media por hogar;2017;25.334
2909402002 Vélez-Málaga sección 02002;Renta media por hogar;2016;24.165
