Unidades territoriales;Indicadores de renta media;Periodo;Total
1815301003 Peligros sección 01003;Renta media por persona ;2017;7.738
1815301003 Peligros sección 01003;Renta media por persona ;2016;7.655
1815301003 Peligros sección 01003;Renta media por persona ;2015;7.504
1815301003 Peligros sección 01003;Renta media por hogar;2017;20.867
1815301003 Peligros sección 01003;Renta media por hogar;2016;20.444
1815301003 Peligros sección 01003;Renta media por hogar;2015;20.011
1815301004 Peligros sección 01004;Renta media por persona ;2017;7.968
1815301004 Peligros sección 01004;Renta media por persona ;2016;7.648
1815301004 Peligros sección 01004;Renta media por persona ;2015;7.453
1815301004 Peligros sección 01004;Renta media por hogar;2017;22.899
1815301004 Peligros sección 01004;Renta media por hogar;2016;21.817
1815301004 Peligros sección 01004;Renta media por hogar;2015;21.603
1815301005 Peligros sección 01005;Renta media por persona ;2017;12.901
1815301005 Peligros sección 01005;Renta media por persona ;2016;12.899
1815301005 Peligros sección 01005;Renta media por persona ;2015;12.458
1815301005 Peligros sección 01005;Renta media por hogar;2017;37.909
1815301005 Peligros sección 01005;Renta media por hogar;2016;37.829
1815301005 Peligros sección 01005;Renta media por hogar;2015;37.094
1815301006 Peligros sección 01006;Renta media por persona ;2017;9.128
1815301006 Peligros sección 01006;Renta media por persona ;2016;8.581
1815301006 Peligros sección 01006;Renta media por persona ;2015;8.524
1815301006 Peligros sección 01006;Renta media por hogar;2017;27.282
1815301006 Peligros sección 01006;Renta media por hogar;2016;25.482
1815301006 Peligros sección 01006;Renta media por hogar;2015;24.938
1815301007 Peligros sección 01007;Renta media por persona ;2017;8.389
1815301007 Peligros sección 01007;Renta media por persona ;2016;8.170
1815301007 Peligros sección 01007;Renta media por persona ;2015;7.679
1815301007 Peligros sección 01007;Renta media por hogar;2017;25.888
1815301007 Peligros sección 01007;Renta media por hogar;2016;25.088
1815301007 Peligros sección 01007;Renta media por hogar;2015;23.723
18154 Peza, La;Renta media por persona ;2017;7.793
18154 Peza, La;Renta media por persona ;2016;7.599
18154 Peza, La;Renta media por persona ;2015;7.394
18154 Peza, La;Renta media por hogar;2017;18.303
18154 Peza, La;Renta media por hogar;2016;18.154
18154 Peza, La;Renta media por hogar;2015;17.876
1815401 Peza, La distrito 01;Renta media por persona ;2017;7.793
1815401 Peza, La distrito 01;Renta media por persona ;2016;7.599
1815401 Peza, La distrito 01;Renta media por persona ;2015;7.394
1815401 Peza, La distrito 01;Renta media por hogar;2017;18.303
1815401 Peza, La distrito 01;Renta media por hogar;2016;18.154
1815401 Peza, La distrito 01;Renta media por hogar;2015;17.876
1815401001 Peza, La sección 01001;Renta media por persona ;2017;7.793
1815401001 Peza, La sección 01001;Renta media por persona ;2016;7.599
1815401001 Peza, La sección 01001;Renta media por persona ;2015;7.394
1815401001 Peza, La sección 01001;Renta media por hogar;2017;18.303
1815401001 Peza, La sección 01001;Renta media por hogar;2016;18.154
1815401001 Peza, La sección 01001;Renta media por hogar;2015;17.876
18910 Pinar, El;Renta media por persona ;2017;8.714
18910 Pinar, El;Renta media por persona ;2016;8.069
18910 Pinar, El;Renta media por persona ;2015;8.002
18910 Pinar, El;Renta media por hogar;2017;19.427
18910 Pinar, El;Renta media por hogar;2016;18.306
18910 Pinar, El;Renta media por hogar;2015;18.091
1891001 Pinar, El distrito 01;Renta media por persona ;2017;8.714
1891001 Pinar, El distrito 01;Renta media por persona ;2016;8.069
1891001 Pinar, El distrito 01;Renta media por persona ;2015;8.002
1891001 Pinar, El distrito 01;Renta media por hogar;2017;19.427
1891001 Pinar, El distrito 01;Renta media por hogar;2016;18.306
1891001 Pinar, El distrito 01;Renta media por hogar;2015;18.091
1891001001 Pinar, El sección 01001;Renta media por persona ;2017;8.714
1891001001 Pinar, El sección 01001;Renta media por persona ;2016;8.069
1891001001 Pinar, El sección 01001;Renta media por persona ;2015;8.002
1891001001 Pinar, El sección 01001;Renta media por hogar;2017;19.427
1891001001 Pinar, El sección 01001;Renta media por hogar;2016;18.306
1891001001 Pinar, El sección 01001;Renta media por hogar;2015;18.091
18157 Pinos Genil;Renta media por persona ;2017;9.542
18157 Pinos Genil;Renta media por persona ;2016;9.337
18157 Pinos Genil;Renta media por persona ;2015;8.639
18157 Pinos Genil;Renta media por hogar;2017;26.059
18157 Pinos Genil;Renta media por hogar;2016;25.673
18157 Pinos Genil;Renta media por hogar;2015;24.105
1815701 Pinos Genil distrito 01;Renta media por persona ;2017;9.542
1815701 Pinos Genil distrito 01;Renta media por persona ;2016;9.337
1815701 Pinos Genil distrito 01;Renta media por persona ;2015;8.639
1815701 Pinos Genil distrito 01;Renta media por hogar;2017;26.059
1815701 Pinos Genil distrito 01;Renta media por hogar;2016;25.673
1815701 Pinos Genil distrito 01;Renta media por hogar;2015;24.105
1815701001 Pinos Genil sección 01001;Renta media por persona ;2017;9.542
1815701001 Pinos Genil sección 01001;Renta media por persona ;2016;9.337
1815701001 Pinos Genil sección 01001;Renta media por persona ;2015;8.639
1815701001 Pinos Genil sección 01001;Renta media por hogar;2017;26.059
1815701001 Pinos Genil sección 01001;Renta media por hogar;2016;25.673
1815701001 Pinos Genil sección 01001;Renta media por hogar;2015;24.105
18158 Pinos Puente;Renta media por persona ;2017;6.992
18158 Pinos Puente;Renta media por persona ;2016;6.785
18158 Pinos Puente;Renta media por persona ;2015;6.640
18158 Pinos Puente;Renta media por hogar;2017;17.772
18158 Pinos Puente;Renta media por hogar;2016;17.323
18158 Pinos Puente;Renta media por hogar;2015;17.172
1815801 Pinos Puente distrito 01;Renta media por persona ;2017;7.509
1815801 Pinos Puente distrito 01;Renta media por persona ;2016;7.261
1815801 Pinos Puente distrito 01;Renta media por persona ;2015;7.134
1815801 Pinos Puente distrito 01;Renta media por hogar;2017;18.741
1815801 Pinos Puente distrito 01;Renta media por hogar;2016;18.173
1815801 Pinos Puente distrito 01;Renta media por hogar;2015;18.111
1815801001 Pinos Puente sección 01001;Renta media por persona ;2017;8.964
1815801001 Pinos Puente sección 01001;Renta media por persona ;2016;8.518
1815801001 Pinos Puente sección 01001;Renta media por persona ;2015;8.338
1815801001 Pinos Puente sección 01001;Renta media por hogar;2017;22.131
1815801001 Pinos Puente sección 01001;Renta media por hogar;2016;21.476
1815801001 Pinos Puente sección 01001;Renta media por hogar;2015;21.410
1815801002 Pinos Puente sección 01002;Renta media por persona ;2017;7.879
1815801002 Pinos Puente sección 01002;Renta media por persona ;2016;7.654
1815801002 Pinos Puente sección 01002;Renta media por persona ;2015;7.725
1815801002 Pinos Puente sección 01002;Renta media por hogar;2017;19.256
1815801002 Pinos Puente sección 01002;Renta media por hogar;2016;18.745
1815801002 Pinos Puente sección 01002;Renta media por hogar;2015;18.769
1815801003 Pinos Puente sección 01003;Renta media por persona ;2017;5.976
1815801003 Pinos Puente sección 01003;Renta media por persona ;2016;5.869
1815801003 Pinos Puente sección 01003;Renta media por persona ;2015;5.742
1815801003 Pinos Puente sección 01003;Renta media por hogar;2017;15.196
1815801003 Pinos Puente sección 01003;Renta media por hogar;2016;14.710
1815801003 Pinos Puente sección 01003;Renta media por hogar;2015;14.665
1815802 Pinos Puente distrito 02;Renta media por persona ;2017;4.680
1815802 Pinos Puente distrito 02;Renta media por persona ;2016;4.556
1815802 Pinos Puente distrito 02;Renta media por persona ;2015;4.609
1815802 Pinos Puente distrito 02;Renta media por hogar;2017;12.329
1815802 Pinos Puente distrito 02;Renta media por hogar;2016;12.111
1815802 Pinos Puente distrito 02;Renta media por hogar;2015;12.401
1815802001 Pinos Puente sección 02001;Renta media por persona ;2017;5.316
1815802001 Pinos Puente sección 02001;Renta media por persona ;2016;5.154
1815802001 Pinos Puente sección 02001;Renta media por persona ;2015;5.410
1815802001 Pinos Puente sección 02001;Renta media por hogar;2017;12.759
1815802001 Pinos Puente sección 02001;Renta media por hogar;2016;12.725
1815802001 Pinos Puente sección 02001;Renta media por hogar;2015;13.382
1815802002 Pinos Puente sección 02002;Renta media por persona ;2017;4.338
1815802002 Pinos Puente sección 02002;Renta media por persona ;2016;4.212
1815802002 Pinos Puente sección 02002;Renta media por persona ;2015;4.173
1815802002 Pinos Puente sección 02002;Renta media por hogar;2017;12.061
1815802002 Pinos Puente sección 02002;Renta media por hogar;2016;11.712
1815802002 Pinos Puente sección 02002;Renta media por hogar;2015;11.792
1815803 Pinos Puente distrito 03;Renta media por persona ;2017;7.739
1815803 Pinos Puente distrito 03;Renta media por persona ;2016;7.637
1815803 Pinos Puente distrito 03;Renta media por persona ;2015;7.336
1815803 Pinos Puente distrito 03;Renta media por hogar;2017;19.851
1815803 Pinos Puente distrito 03;Renta media por hogar;2016;19.649
1815803 Pinos Puente distrito 03;Renta media por hogar;2015;19.066
1815803001 Pinos Puente sección 03001;Renta media por persona ;2017;7.697
1815803001 Pinos Puente sección 03001;Renta media por persona ;2016;7.657
1815803001 Pinos Puente sección 03001;Renta media por persona ;2015;7.149
1815803001 Pinos Puente sección 03001;Renta media por hogar;2017;20.571
1815803001 Pinos Puente sección 03001;Renta media por hogar;2016;20.282
1815803001 Pinos Puente sección 03001;Renta media por hogar;2015;19.166
1815803002 Pinos Puente sección 03002;Renta media por persona ;2017;7.788
1815803002 Pinos Puente sección 03002;Renta media por persona ;2016;7.623
1815803002 Pinos Puente sección 03002;Renta media por persona ;2015;7.556
1815803002 Pinos Puente sección 03002;Renta media por hogar;2017;19.122
1815803002 Pinos Puente sección 03002;Renta media por hogar;2016;19.058
1815803002 Pinos Puente sección 03002;Renta media por hogar;2015;19.041
1815803003 Pinos Puente sección 03003;Renta media por persona ;2017;.
1815803003 Pinos Puente sección 03003;Renta media por persona ;2016;.
1815803003 Pinos Puente sección 03003;Renta media por persona ;2015;.
1815803003 Pinos Puente sección 03003;Renta media por hogar;2017;.
1815803003 Pinos Puente sección 03003;Renta media por hogar;2016;.
1815803003 Pinos Puente sección 03003;Renta media por hogar;2015;.
1815803004 Pinos Puente sección 03004;Renta media por persona ;2017;.
1815803004 Pinos Puente sección 03004;Renta media por persona ;2016;.
1815803004 Pinos Puente sección 03004;Renta media por persona ;2015;.
1815803004 Pinos Puente sección 03004;Renta media por hogar;2017;.
1815803004 Pinos Puente sección 03004;Renta media por hogar;2016;.
1815803004 Pinos Puente sección 03004;Renta media por hogar;2015;.
18159 Píñar;Renta media por persona ;2017;9.035
18159 Píñar;Renta media por persona ;2016;8.450
18159 Píñar;Renta media por persona ;2015;8.389
18159 Píñar;Renta media por hogar;2017;21.503
18159 Píñar;Renta media por hogar;2016;20.695
18159 Píñar;Renta media por hogar;2015;20.258
1815901 Píñar distrito 01;Renta media por persona ;2017;9.035
1815901 Píñar distrito 01;Renta media por persona ;2016;8.450
1815901 Píñar distrito 01;Renta media por persona ;2015;8.389
1815901 Píñar distrito 01;Renta media por hogar;2017;21.503
1815901 Píñar distrito 01;Renta media por hogar;2016;20.695
1815901 Píñar distrito 01;Renta media por hogar;2015;20.258
1815901001 Píñar sección 01001;Renta media por persona ;2017;9.035
1815901001 Píñar sección 01001;Renta media por persona ;2016;8.450
1815901001 Píñar sección 01001;Renta media por persona ;2015;8.389
1815901001 Píñar sección 01001;Renta media por hogar;2017;21.503
1815901001 Píñar sección 01001;Renta media por hogar;2016;20.695
1815901001 Píñar sección 01001;Renta media por hogar;2015;20.258
18161 Polícar;Renta media por persona ;2017;9.094
18161 Polícar;Renta media por persona ;2016;8.661
18161 Polícar;Renta media por persona ;2015;8.817
18161 Polícar;Renta media por hogar;2017;19.535
18161 Polícar;Renta media por hogar;2016;17.785
18161 Polícar;Renta media por hogar;2015;18.686
1816101 Polícar distrito 01;Renta media por persona ;2017;9.094
1816101 Polícar distrito 01;Renta media por persona ;2016;8.661
1816101 Polícar distrito 01;Renta media por persona ;2015;8.817
1816101 Polícar distrito 01;Renta media por hogar;2017;19.535
1816101 Polícar distrito 01;Renta media por hogar;2016;17.785
1816101 Polícar distrito 01;Renta media por hogar;2015;18.686
1816101001 Polícar sección 01001;Renta media por persona ;2017;9.094
1816101001 Polícar sección 01001;Renta media por persona ;2016;8.661
1816101001 Polícar sección 01001;Renta media por persona ;2015;8.817
1816101001 Polícar sección 01001;Renta media por hogar;2017;19.535
1816101001 Polícar sección 01001;Renta media por hogar;2016;17.785
1816101001 Polícar sección 01001;Renta media por hogar;2015;18.686
18162 Polopos;Renta media por persona ;2017;6.435
18162 Polopos;Renta media por persona ;2016;6.240
18162 Polopos;Renta media por persona ;2015;6.025
18162 Polopos;Renta media por hogar;2017;18.143
18162 Polopos;Renta media por hogar;2016;17.562
18162 Polopos;Renta media por hogar;2015;16.759
1816201 Polopos distrito 01;Renta media por persona ;2017;6.435
1816201 Polopos distrito 01;Renta media por persona ;2016;6.240
1816201 Polopos distrito 01;Renta media por persona ;2015;6.025
1816201 Polopos distrito 01;Renta media por hogar;2017;18.143
1816201 Polopos distrito 01;Renta media por hogar;2016;17.562
1816201 Polopos distrito 01;Renta media por hogar;2015;16.759
1816201001 Polopos sección 01001;Renta media por persona ;2017;6.435
1816201001 Polopos sección 01001;Renta media por persona ;2016;6.240
1816201001 Polopos sección 01001;Renta media por persona ;2015;6.025
1816201001 Polopos sección 01001;Renta media por hogar;2017;18.143
1816201001 Polopos sección 01001;Renta media por hogar;2016;17.562
1816201001 Polopos sección 01001;Renta media por hogar;2015;16.759
18163 Pórtugos;Renta media por persona ;2017;8.594
18163 Pórtugos;Renta media por persona ;2016;8.478
18163 Pórtugos;Renta media por persona ;2015;8.502
18163 Pórtugos;Renta media por hogar;2017;20.947
18163 Pórtugos;Renta media por hogar;2016;21.115
18163 Pórtugos;Renta media por hogar;2015;21.014
1816301 Pórtugos distrito 01;Renta media por persona ;2017;8.594
1816301 Pórtugos distrito 01;Renta media por persona ;2016;8.478
1816301 Pórtugos distrito 01;Renta media por persona ;2015;8.502
1816301 Pórtugos distrito 01;Renta media por hogar;2017;20.947
1816301 Pórtugos distrito 01;Renta media por hogar;2016;21.115
1816301 Pórtugos distrito 01;Renta media por hogar;2015;21.014
1816301001 Pórtugos sección 01001;Renta media por persona ;2017;8.594
1816301001 Pórtugos sección 01001;Renta media por persona ;2016;8.478
1816301001 Pórtugos sección 01001;Renta media por persona ;2015;8.502
1816301001 Pórtugos sección 01001;Renta media por hogar;2017;20.947
1816301001 Pórtugos sección 01001;Renta media por hogar;2016;21.115
1816301001 Pórtugos sección 01001;Renta media por hogar;2015;21.014
18164 Puebla de Don Fadrique;Renta media por persona ;2017;7.233
18164 Puebla de Don Fadrique;Renta media por persona ;2016;7.010
18164 Puebla de Don Fadrique;Renta media por persona ;2015;6.758
18164 Puebla de Don Fadrique;Renta media por hogar;2017;17.453
18164 Puebla de Don Fadrique;Renta media por hogar;2016;16.903
18164 Puebla de Don Fadrique;Renta media por hogar;2015;16.437
1816401 Puebla de Don Fadrique distrito 01;Renta media por persona ;2017;7.233
1816401 Puebla de Don Fadrique distrito 01;Renta media por persona ;2016;7.010
1816401 Puebla de Don Fadrique distrito 01;Renta media por persona ;2015;6.758
1816401 Puebla de Don Fadrique distrito 01;Renta media por hogar;2017;17.453
1816401 Puebla de Don Fadrique distrito 01;Renta media por hogar;2016;16.903
1816401 Puebla de Don Fadrique distrito 01;Renta media por hogar;2015;16.437
1816401001 Puebla de Don Fadrique sección 01001;Renta media por persona ;2017;7.860
1816401001 Puebla de Don Fadrique sección 01001;Renta media por persona ;2016;7.506
1816401001 Puebla de Don Fadrique sección 01001;Renta media por persona ;2015;7.376
1816401001 Puebla de Don Fadrique sección 01001;Renta media por hogar;2017;19.180
1816401001 Puebla de Don Fadrique sección 01001;Renta media por hogar;2016;18.567
1816401001 Puebla de Don Fadrique sección 01001;Renta media por hogar;2015;18.228
1816401002 Puebla de Don Fadrique sección 01002;Renta media por persona ;2017;6.413
1816401002 Puebla de Don Fadrique sección 01002;Renta media por persona ;2016;6.342
1816401002 Puebla de Don Fadrique sección 01002;Renta media por persona ;2015;5.959
1816401002 Puebla de Don Fadrique sección 01002;Renta media por hogar;2017;15.249
1816401002 Puebla de Don Fadrique sección 01002;Renta media por hogar;2016;14.793
1816401002 Puebla de Don Fadrique sección 01002;Renta media por hogar;2015;14.205
18165 Pulianas;Renta media por persona ;2017;8.096
18165 Pulianas;Renta media por persona ;2016;7.841
18165 Pulianas;Renta media por persona ;2015;7.661
18165 Pulianas;Renta media por hogar;2017;23.374
18165 Pulianas;Renta media por hogar;2016;22.809
18165 Pulianas;Renta media por hogar;2015;22.189
1816501 Pulianas distrito 01;Renta media por persona ;2017;8.096
1816501 Pulianas distrito 01;Renta media por persona ;2016;7.841
1816501 Pulianas distrito 01;Renta media por persona ;2015;7.661
1816501 Pulianas distrito 01;Renta media por hogar;2017;23.374
1816501 Pulianas distrito 01;Renta media por hogar;2016;22.809
1816501 Pulianas distrito 01;Renta media por hogar;2015;22.189
1816501001 Pulianas sección 01001;Renta media por persona ;2017;7.856
1816501001 Pulianas sección 01001;Renta media por persona ;2016;7.712
1816501001 Pulianas sección 01001;Renta media por persona ;2015;7.602
1816501001 Pulianas sección 01001;Renta media por hogar;2017;23.134
1816501001 Pulianas sección 01001;Renta media por hogar;2016;22.954
1816501001 Pulianas sección 01001;Renta media por hogar;2015;22.626
1816501002 Pulianas sección 01002;Renta media por persona ;2017;8.354
1816501002 Pulianas sección 01002;Renta media por persona ;2016;7.820
1816501002 Pulianas sección 01002;Renta media por persona ;2015;7.702
1816501002 Pulianas sección 01002;Renta media por hogar;2017;23.836
1816501002 Pulianas sección 01002;Renta media por hogar;2016;22.512
1816501002 Pulianas sección 01002;Renta media por hogar;2015;21.835
1816501003 Pulianas sección 01003;Renta media por persona ;2017;8.054
1816501003 Pulianas sección 01003;Renta media por persona ;2016;7.977
1816501003 Pulianas sección 01003;Renta media por persona ;2015;7.672
1816501003 Pulianas sección 01003;Renta media por hogar;2017;23.124
1816501003 Pulianas sección 01003;Renta media por hogar;2016;22.981
1816501003 Pulianas sección 01003;Renta media por hogar;2015;22.171
18167 Purullena;Renta media por persona ;2017;7.505
18167 Purullena;Renta media por persona ;2016;7.176
18167 Purullena;Renta media por persona ;2015;6.925
18167 Purullena;Renta media por hogar;2017;20.158
18167 Purullena;Renta media por hogar;2016;19.691
18167 Purullena;Renta media por hogar;2015;18.947
1816701 Purullena distrito 01;Renta media por persona ;2017;7.505
1816701 Purullena distrito 01;Renta media por persona ;2016;7.176
1816701 Purullena distrito 01;Renta media por persona ;2015;6.925
1816701 Purullena distrito 01;Renta media por hogar;2017;20.158
1816701 Purullena distrito 01;Renta media por hogar;2016;19.691
1816701 Purullena distrito 01;Renta media por hogar;2015;18.947
1816701001 Purullena sección 01001;Renta media por persona ;2017;7.505
1816701001 Purullena sección 01001;Renta media por persona ;2016;7.176
1816701001 Purullena sección 01001;Renta media por persona ;2015;6.925
1816701001 Purullena sección 01001;Renta media por hogar;2017;20.158
1816701001 Purullena sección 01001;Renta media por hogar;2016;19.691
1816701001 Purullena sección 01001;Renta media por hogar;2015;18.947
18168 Quéntar;Renta media por persona ;2017;8.898
18168 Quéntar;Renta media por persona ;2016;8.398
18168 Quéntar;Renta media por persona ;2015;8.278
18168 Quéntar;Renta media por hogar;2017;19.661
18168 Quéntar;Renta media por hogar;2016;18.600
18168 Quéntar;Renta media por hogar;2015;18.326
1816801 Quéntar distrito 01;Renta media por persona ;2017;8.898
1816801 Quéntar distrito 01;Renta media por persona ;2016;8.398
1816801 Quéntar distrito 01;Renta media por persona ;2015;8.278
1816801 Quéntar distrito 01;Renta media por hogar;2017;19.661
1816801 Quéntar distrito 01;Renta media por hogar;2016;18.600
1816801 Quéntar distrito 01;Renta media por hogar;2015;18.326
1816801001 Quéntar sección 01001;Renta media por persona ;2017;8.898
1816801001 Quéntar sección 01001;Renta media por persona ;2016;8.398
1816801001 Quéntar sección 01001;Renta media por persona ;2015;8.278
1816801001 Quéntar sección 01001;Renta media por hogar;2017;19.661
1816801001 Quéntar sección 01001;Renta media por hogar;2016;18.600
1816801001 Quéntar sección 01001;Renta media por hogar;2015;18.326
18170 Rubite;Renta media por persona ;2017;8.823
18170 Rubite;Renta media por persona ;2016;8.316
18170 Rubite;Renta media por persona ;2015;8.260
18170 Rubite;Renta media por hogar;2017;17.089
18170 Rubite;Renta media por hogar;2016;16.763
18170 Rubite;Renta media por hogar;2015;16.021
1817001 Rubite distrito 01;Renta media por persona ;2017;8.823
1817001 Rubite distrito 01;Renta media por persona ;2016;8.316
1817001 Rubite distrito 01;Renta media por persona ;2015;8.260
1817001 Rubite distrito 01;Renta media por hogar;2017;17.089
1817001 Rubite distrito 01;Renta media por hogar;2016;16.763
1817001 Rubite distrito 01;Renta media por hogar;2015;16.021
1817001001 Rubite sección 01001;Renta media por persona ;2017;8.823
1817001001 Rubite sección 01001;Renta media por persona ;2016;8.316
1817001001 Rubite sección 01001;Renta media por persona ;2015;8.260
1817001001 Rubite sección 01001;Renta media por hogar;2017;17.089
1817001001 Rubite sección 01001;Renta media por hogar;2016;16.763
1817001001 Rubite sección 01001;Renta media por hogar;2015;16.021
18171 Salar;Renta media por persona ;2017;6.976
18171 Salar;Renta media por persona ;2016;6.873
18171 Salar;Renta media por persona ;2015;6.748
18171 Salar;Renta media por hogar;2017;17.438
18171 Salar;Renta media por hogar;2016;17.375
18171 Salar;Renta media por hogar;2015;16.970
1817101 Salar distrito 01;Renta media por persona ;2017;6.976
1817101 Salar distrito 01;Renta media por persona ;2016;6.873
1817101 Salar distrito 01;Renta media por persona ;2015;6.748
1817101 Salar distrito 01;Renta media por hogar;2017;17.438
1817101 Salar distrito 01;Renta media por hogar;2016;17.375
1817101 Salar distrito 01;Renta media por hogar;2015;16.970
1817101001 Salar sección 01001;Renta media por persona ;2017;8.165
1817101001 Salar sección 01001;Renta media por persona ;2016;8.339
1817101001 Salar sección 01001;Renta media por persona ;2015;8.437
1817101001 Salar sección 01001;Renta media por hogar;2017;18.852
1817101001 Salar sección 01001;Renta media por hogar;2016;19.428
1817101001 Salar sección 01001;Renta media por hogar;2015;19.882
1817101002 Salar sección 01002;Renta media por persona ;2017;6.579
1817101002 Salar sección 01002;Renta media por persona ;2016;6.392
1817101002 Salar sección 01002;Renta media por persona ;2015;6.180
1817101002 Salar sección 01002;Renta media por hogar;2017;16.912
1817101002 Salar sección 01002;Renta media por hogar;2016;16.624
1817101002 Salar sección 01002;Renta media por hogar;2015;15.903
18173 Salobreña;Renta media por persona ;2017;8.137
18173 Salobreña;Renta media por persona ;2016;7.866
18173 Salobreña;Renta media por persona ;2015;7.616
18173 Salobreña;Renta media por hogar;2017;20.908
18173 Salobreña;Renta media por hogar;2016;20.380
18173 Salobreña;Renta media por hogar;2015;19.864
1817301 Salobreña distrito 01;Renta media por persona ;2017;8.184
1817301 Salobreña distrito 01;Renta media por persona ;2016;7.907
1817301 Salobreña distrito 01;Renta media por persona ;2015;7.656
1817301 Salobreña distrito 01;Renta media por hogar;2017;21.004
1817301 Salobreña distrito 01;Renta media por hogar;2016;20.488
1817301 Salobreña distrito 01;Renta media por hogar;2015;19.999
1817301001 Salobreña sección 01001;Renta media por persona ;2017;8.071
1817301001 Salobreña sección 01001;Renta media por persona ;2016;8.161
1817301001 Salobreña sección 01001;Renta media por persona ;2015;7.544
1817301001 Salobreña sección 01001;Renta media por hogar;2017;18.536
1817301001 Salobreña sección 01001;Renta media por hogar;2016;19.177
1817301001 Salobreña sección 01001;Renta media por hogar;2015;18.235
1817301002 Salobreña sección 01002;Renta media por persona ;2017;9.295
1817301002 Salobreña sección 01002;Renta media por persona ;2016;8.834
1817301002 Salobreña sección 01002;Renta media por persona ;2015;8.565
1817301002 Salobreña sección 01002;Renta media por hogar;2017;21.898
1817301002 Salobreña sección 01002;Renta media por hogar;2016;21.064
1817301002 Salobreña sección 01002;Renta media por hogar;2015;21.079
1817301003 Salobreña sección 01003;Renta media por persona ;2017;7.662
1817301003 Salobreña sección 01003;Renta media por persona ;2016;7.494
1817301003 Salobreña sección 01003;Renta media por persona ;2015;7.215
1817301003 Salobreña sección 01003;Renta media por hogar;2017;19.944
1817301003 Salobreña sección 01003;Renta media por hogar;2016;19.816
1817301003 Salobreña sección 01003;Renta media por hogar;2015;18.977
1817301004 Salobreña sección 01004;Renta media por persona ;2017;10.064
1817301004 Salobreña sección 01004;Renta media por persona ;2016;9.571
1817301004 Salobreña sección 01004;Renta media por persona ;2015;9.971
1817301004 Salobreña sección 01004;Renta media por hogar;2017;22.825
1817301004 Salobreña sección 01004;Renta media por hogar;2016;21.891
1817301004 Salobreña sección 01004;Renta media por hogar;2015;22.913
1817301005 Salobreña sección 01005;Renta media por persona ;2017;7.376
1817301005 Salobreña sección 01005;Renta media por persona ;2016;7.125
1817301005 Salobreña sección 01005;Renta media por persona ;2015;6.889
1817301005 Salobreña sección 01005;Renta media por hogar;2017;19.314
1817301005 Salobreña sección 01005;Renta media por hogar;2016;18.762
1817301005 Salobreña sección 01005;Renta media por hogar;2015;17.974
1817301006 Salobreña sección 01006;Renta media por persona ;2017;7.544
1817301006 Salobreña sección 01006;Renta media por persona ;2016;7.283
1817301006 Salobreña sección 01006;Renta media por persona ;2015;6.789
1817301006 Salobreña sección 01006;Renta media por hogar;2017;20.901
1817301006 Salobreña sección 01006;Renta media por hogar;2016;20.394
1817301006 Salobreña sección 01006;Renta media por hogar;2015;19.284
1817301007 Salobreña sección 01007;Renta media por persona ;2017;8.087
1817301007 Salobreña sección 01007;Renta media por persona ;2016;7.848
1817301007 Salobreña sección 01007;Renta media por persona ;2015;7.893
1817301007 Salobreña sección 01007;Renta media por hogar;2017;23.228
1817301007 Salobreña sección 01007;Renta media por hogar;2016;22.386
1817301007 Salobreña sección 01007;Renta media por hogar;2015;22.289
1817302 Salobreña distrito 02;Renta media por persona ;2017;7.699
1817302 Salobreña distrito 02;Renta media por persona ;2016;7.477
1817302 Salobreña distrito 02;Renta media por persona ;2015;7.240
1817302 Salobreña distrito 02;Renta media por hogar;2017;20.013
1817302 Salobreña distrito 02;Renta media por hogar;2016;19.366
1817302 Salobreña distrito 02;Renta media por hogar;2015;18.604
1817302001 Salobreña sección 02001;Renta media por persona ;2017;7.699
1817302001 Salobreña sección 02001;Renta media por persona ;2016;7.477
1817302001 Salobreña sección 02001;Renta media por persona ;2015;7.240
1817302001 Salobreña sección 02001;Renta media por hogar;2017;20.013
1817302001 Salobreña sección 02001;Renta media por hogar;2016;19.366
1817302001 Salobreña sección 02001;Renta media por hogar;2015;18.604
18174 Santa Cruz del Comercio;Renta media por persona ;2017;8.377
18174 Santa Cruz del Comercio;Renta media por persona ;2016;7.677
18174 Santa Cruz del Comercio;Renta media por persona ;2015;7.764
18174 Santa Cruz del Comercio;Renta media por hogar;2017;19.607
18174 Santa Cruz del Comercio;Renta media por hogar;2016;18.130
18174 Santa Cruz del Comercio;Renta media por hogar;2015;18.027
1817401 Santa Cruz del Comercio distrito 01;Renta media por persona ;2017;8.377
1817401 Santa Cruz del Comercio distrito 01;Renta media por persona ;2016;7.677
1817401 Santa Cruz del Comercio distrito 01;Renta media por persona ;2015;7.764
1817401 Santa Cruz del Comercio distrito 01;Renta media por hogar;2017;19.607
1817401 Santa Cruz del Comercio distrito 01;Renta media por hogar;2016;18.130
1817401 Santa Cruz del Comercio distrito 01;Renta media por hogar;2015;18.027
1817401001 Santa Cruz del Comercio sección 01001;Renta media por persona ;2017;8.377
1817401001 Santa Cruz del Comercio sección 01001;Renta media por persona ;2016;7.677
1817401001 Santa Cruz del Comercio sección 01001;Renta media por persona ;2015;7.764
1817401001 Santa Cruz del Comercio sección 01001;Renta media por hogar;2017;19.607
1817401001 Santa Cruz del Comercio sección 01001;Renta media por hogar;2016;18.130
1817401001 Santa Cruz del Comercio sección 01001;Renta media por hogar;2015;18.027
18175 Santa Fe;Renta media por persona ;2017;8.217
